Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1660491479,200,,Aggregated,12.600000,3.400000,8200,15000,19000,22000,30000,36000,41000,46000,56000,61000,61000,2669,653,8200.0,12217.71108593928,3.825271999630786,61410.56922000007,3248094.993255901
1660491480,200,,Aggregated,12.600000,3.500000,8100,15000,19000,22000,30000,36000,41000,46000,56000,61000,61000,2676,657,8100.0,12198.710886867315,3.825271999630786,61410.56922000007,3239829.5209267563
1660491481,200,,Aggregated,9.900000,2.700000,8200,15000,19000,22000,30000,36000,41000,46000,56000,61000,61000,2683,657,8200.0,12210.760160553462,3.825271999630786,61410.56922000007,3241983.9623555723
1660491482,200,,Aggregated,10.900000,2.900000,8200,15000,19000,22000,30000,36000,41000,46000,56000,61000,61000,2693,659,8200.0,12193.665283712195,3.825271999630786,61410.56922000007,3255853.743780171
1660491483,200,,Aggregated,11.600000,3.300000,8200,15000,19000,22000,30000,36000,41000,46000,56000,61000,61000,2714,665,8200.0,12228.52733237581,3.825271999630786,61410.56922000007,3266765.825350037
1660491484,200,,Aggregated,11.200000,3.200000,8100,15000,19000,22000,30000,36000,41000,46000,56000,61000,61000,2721,666,8100.0,12211.3476789647,3.825271999630786,61410.56922000007,3268647.888643881
1660491485,200,,Aggregated,11.200000,3.200000,8100,15000,19000,22000,30000,36000,41000,46000,56000,61000,61000,2721,666,8100.0,12211.3476789647,3.825271999630786,61410.56922000007,3268647.888643881
1660491486,200,,Aggregated,12.100000,3.300000,8200,15000,19000,22000,30000,36000,41000,46000,56000,61000,61000,2754,672,8200.0,12219.862964582771,3.825271999630786,61410.56922000007,3250532.570442992
1660491487,200,,Aggregated,11.100000,2.700000,8200,15000,19000,22000,30000,36000,41000,46000,56000,61000,61000,2762,674,8200.0,12204.665467628514,3.825271999630786,61410.56922000007,3256424.5343953655
1660491488,200,,Aggregated,10.900000,2.600000,8100,15000,19000,22000,30000,36000,41000,46000,56000,61000,61000,2773,677,8100.0,12179.81397642624,3.825271999630786,61410.56922000007,3253950.4374323837
1660491489,200,,Aggregated,12.300000,2.900000,8100,15000,19000,22000,30000,36000,41000,46000,56000,61000,61000,2783,680,8100.0,12151.887500402428,3.825271999630786,61410.56922000007,3252444.616960115
1660491490,200,,Aggregated,11.100000,2.400000,8100,15000,19000,22000,30000,36000,41000,46000,56000,61000,61000,2802,687,8100.0,12196.12300147072,3.825271999630786,61410.56922000007,3260564.2551748753
1660491491,200,,Aggregated,11.100000,2.400000,8100,15000,19000,22000,30000,36000,41000,46000,56000,61000,61000,2802,687,8100.0,12196.12300147072,3.825271999630786,61410.56922000007,3260564.2551748753
1660491492,200,,Aggregated,11.400000,2.700000,8200,15000,19000,22000,30000,36000,41000,46000,56000,61000,61000,2814,689,8200.0,12249.203097911855,3.825271999630786,61410.56922000007,3271635.7452025586
1660491493,200,,Aggregated,12.600000,3.000000,8200,15000,19000,22000,30000,36000,41000,46000,56000,61000,61000,2843,696,8200.0,12252.338266464632,3.825271999630786,61410.56922000007,3263585.831164263
1660491494,200,,Aggregated,12.600000,3.000000,8200,15000,19000,22000,30000,36000,41000,46000,56000,61000,61000,2843,696,8200.0,12252.338266464632,3.825271999630786,61410.56922000007,3263585.831164263
1660491495,200,,Aggregated,12.100000,3.000000,8100,15000,19000,22000,30000,36000,41000,46000,56000,61000,61000,2859,700,8100.0,12205.471614896449,3.825271999630786,61410.56922000007,3260178.0689052115
1660491496,200,,Aggregated,12.800000,3.100000,8100,15000,19000,22000,30000,35000,41000,46000,56000,61000,61000,2861,700,8100.0,12200.766723407532,3.825271999630786,61410.56922000007,3257936.30583712
1660491497,200,,Aggregated,12.800000,3.100000,8100,15000,19000,22000,30000,35000,41000,46000,56000,61000,61000,2863,700,8100.0,12197.1834027478,3.825271999630786,61410.56922000007,3260586.0164163467
1660491498,200,,Aggregated,13.000000,3.400000,8200,15000,19000,22000,30000,36000,41000,46000,56000,61000,61000,2885,704,8200.0,12278.504237047817,3.825271999630786,61410.56922000007,3260378.459272097
1660491499,200,,Aggregated,10.700000,2.800000,8200,15000,19000,22000,30000,36000,41000,46000,56000,61000,61000,2894,707,8100.0,12259.817767422235,3.825271999630786,61410.56922000007,3269594.9803040773
1660491500,200,,Aggregated,10.300000,2.600000,8100,15000,19000,22000,30000,35000,41000,46000,56000,61000,61000,2904,710,8100.0,12235.146082649084,3.825271999630786,61410.56922000007,3272910.9796831957
1660491501,200,,Aggregated,11.200000,2.700000,8200,15000,20000,23000,30000,36000,41000,46000,56000,61000,61000,2930,717,8200.0,12314.855403449465,3.825271999630786,61410.56922000007,3277577.457679181
1660491502,200,,Aggregated,11.100000,2.700000,8200,15000,20000,23000,30000,36000,41000,46000,56000,61000,61000,2943,720,8200.0,12337.194331406028,3.825271999630786,61410.56922000007,3282338.322460075
1660491503,200,,Aggregated,10.300000,2.300000,8200,15000,20000,23000,30000,36000,41000,46000,56000,61000,61000,2945,720,8200.0,12333.112987424429,3.825271999630786,61410.56922000007,3280240.7820033957
1660491504,200,,Aggregated,12.900000,3.000000,8200,15000,20000,23000,30000,36000,41000,46000,56000,61000,61000,2972,730,8200.0,12334.213793309536,3.825271999630786,61410.56922000007,3297557.3156123823
1660491505,200,,Aggregated,12.900000,3.100000,8200,15000,20000,23000,30000,36000,41000,46000,56000,61000,61000,2992,737,8200.0,12331.802527647038,3.825271999630786,61410.56922000007,3289778.373663102
1660491506,200,,Aggregated,11.400000,2.900000,8200,15000,20000,23000,30000,36000,41000,46000,56000,61000,61000,2995,737,8200.0,12324.480815269093,3.825271999630786,61410.56922000007,3286630.267111853
1660491507,200,,Aggregated,12.300000,3.300000,8200,15000,20000,23000,30000,36000,41000,46000,56000,61000,61000,2997,737,8200.0,12318.563234871848,3.825271999630786,61410.56922000007,3284472.5799132464
1660491508,200,,Aggregated,13.300000,3.700000,8100,15000,20000,22000,30000,36000,41000,46000,56000,61000,61000,3008,739,8100.0,12292.958816466065,3.825271999630786,61410.56922000007,3282113.062167553
1660491509,200,,Aggregated,13.400000,3.700000,8200,15000,20000,23000,30000,35000,41000,46000,56000,61000,61000,3022,743,8200.0,12321.705285888796,3.825271999630786,61410.56922000007,3281013.9209133023
1660491510,200,,Aggregated,13.200000,3.700000,8100,15000,19000,23000,30000,35000,41000,46000,56000,61000,61000,3034,748,8100.0,12291.069864198398,3.825271999630786,61410.56922000007,3291025.4647330255
1660491511,200,,Aggregated,12.300000,3.500000,8100,15000,20000,23000,30000,35000,41000,46000,56000,61000,61000,3054,751,8100.0,12338.183321116225,3.825271999630786,61410.56922000007,3306158.8752455795
1660491512,200,,Aggregated,12.800000,3.600000,8200,15000,20000,23000,30000,35000,41000,46000,56000,61000,61000,3072,752,8200.0,12359.347036849593,3.825271999630786,61410.56922000007,3291908.802734375
1660491513,200,,Aggregated,12.800000,3.600000,8200,15000,20000,23000,30000,35000,41000,46000,56000,61000,61000,3072,752,8200.0,12359.347036849593,3.825271999630786,61410.56922000007,3291908.802734375
1660491514,200,,Aggregated,12.200000,3.400000,8200,15000,20000,23000,30000,35000,41000,46000,56000,61000,61000,3076,753,8100.0,12350.953131674889,3.825271999630786,61410.56922000007,3296677.6378413523
1660491515,200,,Aggregated,12.200000,3.400000,8200,15000,20000,23000,30000,35000,41000,46000,56000,61000,61000,3076,753,8100.0,12350.953131674889,3.825271999630786,61410.56922000007,3296677.6378413523
1660491516,200,,Aggregated,11.700000,2.700000,8200,15000,20000,23000,30000,35000,41000,45000,56000,61000,61000,3111,768,8200.0,12385.33925123817,3.825271999630786,61410.56922000007,3291558.9260687884
1660491517,200,,Aggregated,10.400000,2.300000,8200,15000,20000,23000,30000,35000,41000,45000,56000,61000,61000,3123,771,8200.0,12360.319105986855,3.825271999630786,61410.56922000007,3296843.4803073965
1660491518,200,,Aggregated,8.400000,1.600000,8200,15000,20000,23000,30000,35000,41000,45000,56000,61000,61000,3124,771,8200.0,12358.877479916116,3.825271999630786,61410.56922000007,3300232.6558898846
1660491519,200,,Aggregated,11.600000,3.100000,8200,15000,20000,23000,31000,35000,41000,45000,56000,61000,61000,3139,772,8200.0,12398.904682538689,3.825271999630786,61410.56922000007,3306962.165020707
1660491520,200,,Aggregated,12.600000,3.400000,8200,15000,20000,23000,30000,35000,41000,45000,56000,61000,61000,3141,772,8200.0,12394.748827309437,3.825271999630786,61410.56922000007,3304935.142311366
1660491521,200,,Aggregated,11.600000,3.200000,8200,15000,20000,23000,30000,35000,41000,45000,56000,61000,61000,3164,780,8100.0,12343.083366183919,3.825271999630786,61410.56922000007,3312110.010429836
1660491522,200,,Aggregated,11.700000,2.900000,8100,15000,19000,23000,30000,35000,41000,45000,56000,61000,61000,3193,782,8100.0,12341.000958788263,3.825271999630786,61410.56922000007,3304637.236454745
1660491523,200,,Aggregated,11.700000,2.900000,8100,15000,19000,23000,30000,35000,41000,45000,56000,61000,61000,3193,782,8100.0,12341.000958788263,3.825271999630786,61410.56922000007,3304637.236454745
1660491524,200,,Aggregated,11.100000,2.900000,8200,15000,20000,23000,30000,35000,40000,45000,56000,61000,61000,3224,792,8200.0,12353.638555389552,3.825271999630786,61410.56922000007,3295170.8554590573
1660491526,200,,Aggregated,11.100000,2.900000,8200,15000,20000,23000,30000,35000,40000,45000,56000,61000,61000,3224,792,8200.0,12353.638555389552,3.825271999630786,61410.56922000007,3295170.8554590573
1660491527,200,,Aggregated,11.100000,2.900000,8200,15000,20000,23000,30000,35000,40000,45000,56000,61000,61000,3224,792,8200.0,12353.638555389552,3.825271999630786,61410.56922000007,3295170.8554590573
1660491528,200,,Aggregated,14.800000,3.900000,8200,15000,20000,23000,31000,35000,40000,45000,56000,61000,61000,3239,797,8200.0,12390.948577282163,3.825271999630786,61410.56922000007,3297173.5557270763
1660491529,200,,Aggregated,14.800000,3.900000,8200,15000,20000,23000,31000,35000,40000,45000,56000,61000,61000,3239,797,8200.0,12390.948577282163,3.825271999630786,61410.56922000007,3297173.5557270763
1660491530,200,,Aggregated,14.800000,3.900000,8200,15000,20000,23000,31000,35000,40000,45000,56000,61000,61000,3239,797,8200.0,12390.948577282163,3.825271999630786,61410.56922000007,3297173.5557270763
1660491531,200,,Aggregated,11.500000,2.600000,8300,15000,20000,23000,31000,35000,40000,45000,56000,61000,61000,3254,800,8300.0,12466.156627969864,3.825271999630786,61410.56922000007,3320531.7762753535
1660491532,200,,Aggregated,11.500000,2.600000,8300,15000,20000,23000,31000,35000,40000,45000,56000,61000,61000,3254,800,8300.0,12466.156627969864,3.825271999630786,61410.56922000007,3320531.7762753535
1660491533,200,,Aggregated,10.000000,2.500000,8300,15000,20000,23000,31000,35000,40000,45000,56000,61000,61000,3266,802,8300.0,12515.444353310453,3.825271999630786,61410.56922000007,3333972.010410288
1660491534,200,,Aggregated,10.000000,2.500000,8300,15000,20000,23000,31000,35000,40000,45000,56000,61000,61000,3266,802,8300.0,12515.444353310453,3.825271999630786,61410.56922000007,3333972.010410288
1660491535,200,,Aggregated,8.900000,2.000000,8400,15000,20000,23000,31000,35000,40000,45000,56000,61000,61000,3298,817,8400.0,12550.00323285717,3.825271999630786,61410.56922000007,3310456.408429351
1660491536,200,,Aggregated,7.300000,2.000000,8400,15000,20000,24000,31000,35000,40000,44000,56000,61000,61000,3318,821,8400.0,12627.086681838744,3.825271999630786,61410.56922000007,3320346.3122362867
1660491537,200,,Aggregated,7.300000,2.000000,8400,15000,20000,24000,31000,35000,40000,44000,56000,61000,61000,3318,821,8400.0,12627.086681838744,3.825271999630786,61410.56922000007,3320346.3122362867
1660491538,200,,Aggregated,7.400000,2.500000,8400,15000,20000,23000,31000,35000,40000,44000,56000,61000,61000,3323,822,8400.0,12629.588394341243,3.825271999630786,61410.56922000007,3315417.300631959
1660491539,200,,Aggregated,9.400000,2.900000,8400,15000,20000,23000,31000,35000,40000,44000,56000,61000,61000,3333,826,8400.0,12625.727337696353,3.825271999630786,61410.56922000007,3305577.2088208823
1660491540,200,,Aggregated,9.400000,2.900000,8400,15000,20000,23000,31000,35000,40000,44000,56000,61000,61000,3333,826,8400.0,12625.727337696353,3.825271999630786,61410.56922000007,3305577.2088208823
1660491541,200,,Aggregated,8.400000,2.500000,8500,15000,20000,23000,31000,35000,40000,44000,56000,61000,61000,3351,829,8500.0,12659.774331487002,3.825271999630786,61410.56922000007,3304666.2008355716
1660491542,200,,Aggregated,8.400000,2.500000,8500,15000,20000,23000,31000,35000,40000,44000,56000,61000,61000,3351,829,8500.0,12659.774331487002,3.825271999630786,61410.56922000007,3304666.2008355716
1660491543,200,,Aggregated,8.400000,2.500000,8500,15000,20000,23000,31000,35000,40000,44000,56000,61000,61000,3351,829,8500.0,12659.774331487002,3.825271999630786,61410.56922000007,3304666.2008355716
1660491544,200,,Aggregated,10.600000,3.000000,8500,15000,20000,24000,31000,35000,40000,44000,56000,61000,61000,3372,836,8500.0,12684.91276212335,3.825271999630786,61410.56922000007,3288637.4326809016
1660491545,200,,Aggregated,10.600000,3.000000,8500,15000,20000,24000,31000,35000,40000,44000,56000,61000,61000,3372,836,8500.0,12684.91276212335,3.825271999630786,61410.56922000007,3288637.4326809016
1660491546,200,,Aggregated,10.600000,3.000000,8500,15000,20000,24000,31000,35000,40000,44000,56000,61000,61000,3372,836,8500.0,12684.91276212335,3.825271999630786,61410.56922000007,3288637.4326809016
1660491547,200,,Aggregated,10.600000,3.400000,8600,15000,20000,24000,31000,35000,40000,44000,56000,61000,61000,3389,844,8600.0,12719.912478707269,3.825271999630786,61410.56922000007,3280716.2313366774
1660491548,200,,Aggregated,10.600000,3.400000,8600,15000,20000,24000,31000,35000,40000,44000,56000,61000,61000,3389,844,8600.0,12719.912478707269,3.825271999630786,61410.56922000007,3280716.2313366774
1660491549,200,,Aggregated,10.600000,3.400000,8600,15000,20000,24000,31000,35000,40000,44000,56000,61000,61000,3389,844,8600.0,12719.912478707269,3.825271999630786,61410.56922000007,3280716.2313366774
1660491550,200,,Aggregated,10.600000,3.400000,8600,15000,20000,24000,31000,35000,40000,44000,56000,61000,61000,3389,844,8600.0,12719.912478707269,3.825271999630786,61410.56922000007,3280716.2313366774
1660491551,200,,Aggregated,6.600000,2.200000,8700,15000,20000,24000,31000,35000,40000,44000,56000,61000,61000,3406,848,8700.0,12778.927325257471,3.825271999630786,61410.56922000007,3285035.1145038167
1660491552,200,,Aggregated,5.600000,1.800000,8800,16000,20000,24000,31000,35000,40000,44000,56000,61000,61000,3431,854,8800.0,12857.903370905553,3.825271999630786,61410.56922000007,3286010.417371029
1660491553,200,,Aggregated,5.600000,1.800000,8800,16000,20000,24000,31000,35000,40000,44000,56000,61000,61000,3431,854,8800.0,12857.903370905553,3.825271999630786,61410.56922000007,3286010.417371029
1660491554,200,,Aggregated,5.600000,1.800000,8800,16000,20000,24000,31000,35000,40000,44000,56000,61000,61000,3431,854,8800.0,12857.903370905553,3.825271999630786,61410.56922000007,3286010.417371029
1660491555,200,,Aggregated,5.600000,1.800000,8800,16000,20000,24000,31000,35000,40000,44000,56000,61000,61000,3431,854,8800.0,12857.903370905553,3.825271999630786,61410.56922000007,3286010.417371029
1660491556,200,,Aggregated,8.000000,2.500000,8900,16000,21000,24000,31000,35000,40000,44000,56000,61000,61000,3451,858,8900.0,12914.754430639512,3.825271999630786,61410.56922000007,3267631.4407418137
1660491557,200,,Aggregated,8.000000,2.500000,8900,16000,21000,24000,31000,35000,40000,44000,56000,61000,61000,3451,858,8900.0,12914.754430639512,3.825271999630786,61410.56922000007,3267631.4407418137
1660491558,200,,Aggregated,8.000000,2.500000,8900,16000,21000,24000,31000,35000,40000,44000,56000,61000,61000,3451,858,8900.0,12914.754430639512,3.825271999630786,61410.56922000007,3267631.4407418137
1660491559,200,,Aggregated,8.000000,2.500000,8900,16000,21000,24000,31000,35000,40000,44000,56000,61000,61000,3451,858,8900.0,12914.754430639512,3.825271999630786,61410.56922000007,3267631.4407418137
1660491560,200,,Aggregated,8.000000,2.500000,8900,16000,21000,24000,31000,35000,40000,44000,56000,61000,61000,3451,858,8900.0,12914.754430639512,3.825271999630786,61410.56922000007,3267631.4407418137
1660491561,200,,Aggregated,6.200000,1.400000,8900,16000,21000,25000,32000,35000,40000,44000,56000,61000,61000,3476,867,8900.0,13003.762418686407,3.825271999630786,61410.56922000007,3284369.918296893
1660491562,200,,Aggregated,6.200000,1.400000,8900,16000,21000,25000,32000,35000,40000,44000,56000,61000,61000,3476,867,8900.0,13003.762418686407,3.825271999630786,61410.56922000007,3284369.918296893
1660491563,200,,Aggregated,6.200000,1.400000,9000,16000,21000,25000,32000,36000,40000,44000,56000,61000,61000,3495,870,9000.0,13091.20651195735,3.825271999630786,61410.56922000007,3298490.68583691
1660491564,200,,Aggregated,6.200000,1.400000,9000,16000,21000,25000,32000,36000,40000,44000,56000,61000,61000,3495,870,9000.0,13091.20651195735,3.825271999630786,61410.56922000007,3298490.68583691
1660491565,200,,Aggregated,6.200000,1.400000,9000,16000,21000,25000,32000,36000,40000,44000,56000,61000,61000,3495,870,9000.0,13091.20651195735,3.825271999630786,61410.56922000007,3298490.68583691
1660491566,200,,Aggregated,6.200000,1.400000,9000,16000,21000,25000,32000,36000,40000,44000,56000,61000,61000,3495,870,9000.0,13091.20651195735,3.825271999630786,61410.56922000007,3298490.68583691
1660491567,200,,Aggregated,6.400000,1.600000,9000,16000,21000,25000,32000,36000,40000,44000,56000,61000,61000,3512,877,9000.0,13152.109286311208,3.825271999630786,61410.56922000007,3306455.874145786
1660491568,200,,Aggregated,6.400000,1.600000,9000,16000,21000,25000,32000,36000,40000,44000,56000,61000,61000,3512,877,9000.0,13152.109286311208,3.825271999630786,61410.56922000007,3306455.874145786
1660491569,200,,Aggregated,6.400000,1.600000,9000,16000,21000,25000,32000,36000,40000,44000,56000,61000,61000,3512,877,9000.0,13152.109286311208,3.825271999630786,61410.56922000007,3306455.874145786
1660491570,200,,Aggregated,6.100000,1.900000,9100,16000,21000,25000,32000,36000,40000,44000,56000,61000,61000,3543,885,9100.0,13254.495299080712,3.825271999630786,61410.56922000007,3293787.547558566
1660491571,200,,Aggregated,6.100000,1.900000,9100,16000,21000,25000,32000,36000,40000,44000,56000,61000,61000,3546,885,9100.0,13243.314671556675,3.825271999630786,61410.56922000007,3291085.6404399322
1660491572,200,,Aggregated,6.100000,1.900000,9100,16000,21000,25000,32000,36000,40000,44000,56000,61000,61000,3549,886,9100.0,13232.41311815271,3.825271999630786,61410.56922000007,3292273.296985066
1660491573,200,,Aggregated,9.200000,2.700000,9200,16000,21000,25000,32000,36000,40000,44000,56000,61000,61000,3569,891,9200.0,13288.485429169787,3.825271999630786,61410.56922000007,3305188.3754553096
1660491574,200,,Aggregated,7.300000,1.900000,9100,16000,21000,25000,32000,36000,40000,44000,56000,61000,61000,3577,894,9100.0,13260.232996523058,3.825271999630786,61410.56922000007,3305698.4942689403
1660491575,200,,Aggregated,7.400000,2.100000,9200,16000,21000,25000,32000,36000,40000,44000,56000,61000,61000,3593,899,9200.0,13296.25105199526,3.825271999630786,61410.56922000007,3310558.6200946285
1660491576,200,,Aggregated,7.600000,2.200000,9200,16000,21000,25000,32000,36000,40000,44000,56000,61000,61000,3595,900,9200.0,13289.468793396096,3.825271999630786,61410.56922000007,3312582.2383866482
1660491577,200,,Aggregated,7.600000,2.200000,9200,16000,21000,25000,32000,36000,40000,44000,56000,61000,61000,3598,900,9200.0,13279.01306747692,3.825271999630786,61410.56922000007,3313747.865758755
1660491578,200,,Aggregated,9.500000,2.900000,9100,16000,21000,25000,32000,36000,40000,44000,56000,61000,61000,3603,901,9100.0,13262.220903131545,3.825271999630786,61410.56922000007,3316927.3719122955
1660491579,200,,Aggregated,9.800000,2.900000,9100,16000,21000,25000,32000,36000,40000,44000,56000,61000,61000,3608,903,9100.0,13244.76858388081,3.825271999630786,61410.56922000007,3316291.7175720623
1660491580,200,,Aggregated,9.100000,2.400000,9200,16000,22000,25000,32000,37000,40000,44000,56000,61000,61000,3632,910,9200.0,13312.543697156923,3.825271999630786,61410.56922000007,3313957.36811674
1660491581,200,,Aggregated,9.100000,2.400000,9200,17000,22000,25000,33000,37000,41000,44000,56000,61000,61000,3660,917,9200.0,13416.845086965834,3.825271999630786,61410.56922000007,3315698.6193989073
1660491582,200,,Aggregated,8.800000,2.400000,9200,17000,22000,25000,33000,37000,41000,44000,56000,61000,61000,3670,922,9200.0,13410.485377099983,3.825271999630786,61410.56922000007,3314327.611989101
1660491583,200,,Aggregated,11.400000,3.200000,9200,17000,22000,25000,33000,37000,41000,44000,56000,61000,61000,3674,922,9200.0,13396.54964005578,3.825271999630786,61410.56922000007,3318346.2588459444
